Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Aruba,ABW,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,79.88784239,75.98284957,,,,71.98980908,71.15134157,71.90068992,77.09601196,,,,,,,29.07171421,,,,64.95765992,59.32147027,62.17470276,58.80072137,58.42316759,61.63336173,61.2760817,61.70388177,
Aruba,ABW,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.321412235,0.418907993,,,,,,,,,,,,,,,,,,5.12738807,6.5475686,7.288117297,7.642009647,7.227208587,7.25574048,5.18878495,4.158488248,
Aruba,ABW,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,18.29367528,22.35022517,,,,23.30932934,24.12860939,23.68956382,19.0638697,,,,,,,6.350932806,,,,27.45899747,31.83185034,27.93733582,31.45776453,31.69393991,27.90938552,30.56306384,29.85989886,
Aruba,ABW,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.376194028,0.490407738,,,,3.341082723,3.419894222,3.056984112,2.671892612,,,,,,,0.378770414,,,,0.647521458,0.82617106,0.826909486,0.2535469,0.303565158,0.39770308,0.496104309,0.335163972,
Australia,AUS,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,41985000000,41648000000,43807000000,45577000000,53425000000,61283000000,65427000000,65892000000,64630000000,69158000000,71529000000,63888000000,72689500000,89084400000,1.09384E+11,1.25281E+11,1.39253E+11,1.65336E+11,2.00273E+11,1.65471E+11,2.01639E+11,2.43701E+11,2.6094E+11,2.4214E+11,2.36754E+11,2.08752E+11,1.95981E+11,2.2858E+11
Australia,AUS,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.443714528,1.264790823,1.408657489,1.210126266,1.367111988,1.346038178,1.180496195,1.29551697,1.384247025,1.167037523,1.169683469,1.288039255,1.232241638,1.284561833,1.087727889,1.13970377,1.405337073,1.596678434,1.661120595,1.333328922,1.746005926,2.077673718,1.539207158,1.475623315,1.679373567,1.631180363,1.650627628,1.41083426
Australia,AUS,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,84.64375862,85.35063119,85.37703534,85.3458564,86.45086775,86.45771102,85.83236349,86.00437336,87.43833134,86.52016989,83.81257257,83.0927056,84.055267,83.31938527,82.73138839,81.10865506,78.45239192,78.21359138,74.6019158,75.55451647,74.89532505,71.08569891,72.84394861,72.04219482,72.18502341,76.98461442,79.3958949,75.53512343
Australia,AUS,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,5.695177998,6.042267125,5.980692608,6.240472018,4.882711142,5.113620705,6.338635909,6.127520101,4.680478857,6.021618683,8.420507201,8.921822321,7.559409004,8.13670311,9.495476951,11.37456648,13.71145387,13.38850939,16.31228762,13.26261088,14.03572487,17.43222943,17.30210085,17.8030441,16.10980078,11.05822087,9.593062169,10.5978783
Australia,AUS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,5.0463077,5.297138957,5.139131997,5.059875296,5.048184882,4.963438776,4.874965796,4.92480504,4.895398693,4.898223719,4.612492794,5.025098545,4.959599396,5.24343535,4.881323979,4.823670812,4.922423332,5.194144003,5.009932411,5.845926887,5.480254211,5.289230773,5.17569549,5.80118183,6.291948573,6.670204083,7.312320925,6.616262361
Australia,AUS,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.067395822,1.849172833,1.918853591,1.980978906,1.801118883,1.666331439,1.42232957,1.3374619,1.245301219,1.225631559,1.404396675,1.121518551,1.167338753,1.155990987,1.057282318,0.949015097,0.877208466,0.867210031,0.802836364,0.723771206,0.706840651,0.641327502,0.564280008,0.598291355,0.67968218,0.716340921,0.710372722,0.544713813
Austria,AUT,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,49146000000,50815000000,54112000000,49126000000,55233000000,66237000000,68505000000,65739000000,69504329000,71320782333,72394154148,74632731165,78299111942,99531532284,1.19905E+11,1.27327E+11,1.37212E+11,1.63037E+11,1.84293E+11,1.43063E+11,1.59009E+11,1.91417E+11,1.78513E+11,1.83277E+11,1.82006E+11,1.56106E+11,1.57746E+11,1.75836E+11
Austria,AUT,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.821423531,3.487670515,3.504346666,3.25744875,3.882542807,3.913723772,3.373292899,3.410860065,3.183869747,2.669211508,2.874704165,2.896730844,2.742477133,3.178738374,3.377551985,3.631113572,4.730691032,5.133498437,4.989121284,3.703069862,5.38542826,6.032455503,5.169274733,4.663331639,4.558003878,4.661495259,4.134618084,
Austria,AUT,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,81.45019507,82.26586961,83.20209709,83.3860775,82.95172254,81.94328169,82.03397567,82.91916434,84.24625235,84.23193311,81.43125357,80.89007333,80.01279977,79.85814997,78.77372371,74.9700032,72.63490724,75.57923431,73.309952,75.12542455,73.58163773,71.93370502,71.46678681,73.47821055,74.88389443,76.75269809,78.5911826,
Austria,AUT,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.330448704,6.004431194,5.155551614,5.073364261,4.449497345,4.494408821,5.407232877,4.51751354,3.516069174,3.982740261,5.450631498,5.862881651,6.365154467,8.054246176,9.235114271,12.3032279,13.84833166,9.861117398,12.17484109,10.72101943,10.97153718,12.2575165,13.3990593,11.54733284,10.22262762,8.104400368,6.739135613,
Austria,AUT,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,5.204347464,5.178568281,5.108880999,5.41475803,5.453907469,5.696855839,6.075914753,6.492317156,6.359967709,6.305792627,5.436605667,5.795020052,6.155611057,6.141247596,5.924914215,6.089702027,5.862988948,6.277464418,6.767509518,7.861956192,7.29372877,7.054450343,7.362857676,7.686342012,7.903789654,8.010979784,8.08796197,
Austria,AUT,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.129466804,2.966608667,2.869865673,2.706648863,2.920311173,3.150405118,2.497502952,2.513378944,2.420199747,2.691687233,2.622822777,2.352830094,2.431157133,2.364203794,2.215168005,2.180832357,2.257661626,2.199021818,2.05054388,2.17385143,2.295973461,2.214950883,2.127927089,2.196227622,2.162821459,2.223877007,2.148770687,
Azerbaijan,AZE,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,,,,,778000000,668000000,961000000,794000000,1076000000,1036000000,1172000000,1431000000,1665500000,2626200000,3516000000,4349857000,5269338000,6045019000,7574000000,6514000000,6746000000,10166471000,10417471000,10320593000,9187700000,9216700000,8532400000,8600000000
Azerbaijan,AZE,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,,2.267303976,2.079285904,1.089685138,0.919308516,3.648012124,1.71904924,1.693829555,1.943145226,2.305674672,2.243314613,2.41227717,2.019584127,2.213389185,1.159535825,1.682493272,1.187024102,1.906659343,1.175848376,1.875304216,2.218885285,1.072714521,0.958783426
Azerbaijan,AZE,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,,53.12483104,63.2938809,74.95442295,71.26303969,71.19376117,65.42871239,65.05518776,73.98057268,73.59363804,74.19323886,74.24151622,77.58643166,78.55969783,79.18538209,76.28141947,81.6132323,80.21724115,78.68834382,75.98777004,74.20753453,75.81873183,68.43584491
Azerbaijan,AZE,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,4.496431526,9.986505222,5.931225604,6.341255993,4.918038295,15.11049855,17.6023462,11.31449846,11.460387,11.90591569,11.68688189,2.52541685,1.640932734,1.084624858,1.18482903,0.951535699,0.930197914,1.479516691,3.422487533,1.682932313,3.268337478,4.399368119
Azerbaijan,AZE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,39.09743992,22.61961414,16.19926112,19.73971027,18.57579703,16.15714842,14.15343169,11.74867213,11.6948883,10.47422747,10.45394541,15.81217232,15.61472972,15.7422287,18.54494509,14.10316367,14.60143079,15.74405362,17.51763586,14.5256132,18.17176455,18.93135701
Azerbaijan,AZE,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,1.005820547,2.020662467,1.718732499,1.732222639,1.663086052,1.428352788,1.158151861,0.951391168,0.852554309,1.021419698,0.989562145,1.034116864,0.876444256,1.005864795,1.694357625,1.999733969,1.986045758,2.334216721,0.647128571,1.49898091,1.44451968,1.694995047
"Bahamas, The",BHS,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1738000000,1806000000,1038000000,954000000,1056000000,1243000000,1366000000,1666000000,1873000000,1757000000,2074000000,1912000000,1728000000,1762000000,1905000000,2311600000,2727300000,2956300000,3199000000,2535300000,2590600000,2965700000,3385500000,3165900000,3344200000,2954000000,2650900000,2890000000
"Bahamas, The",BHS,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,0.493033627,,0.619492418,0.705483742,0.598588749,0.595635633,0.555870427,0.676266592,0.526515938,0.547492366,0.583357489,0.641253859,0.654112807,0.787659789,0.799977878,0.611537842,0.503897997,0.813355984,0.594577852,0.565177352,0.752443679,,
"Bahamas, The",BHS,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,64.59655279,,69.99509955,73.16244634,67.69650714,67.8365594,63.21807303,58.90107312,59.27998383,59.77637405,57.85144536,57.79799427,57.6783623,51.06173941,54.467579,52.90549245,51.22509413,54.32523725,56.00363428,54.99524389,57.34511364,,
