,year,CCodeA3,ccode,X,CCodeA3.x,Country.Name.x,GDP,GDPGrowth,polity2,durable,trade.in.GDP,UNCTAD.FDI.out,UNCTAD.FDI.outstock,UNCTAD.FDI.in,UNCTAD.FDI.in.stock,GDP.PerCapita,GDP.PerCapita.PPP,ExPriskShort,ExPriskLongMed,ExPriskSpecial,CommRisk,WarRiskFDI,FDIExpro,FDITransfer,PRS_VA,PRS_PV,PRS_GE,PRS_RQ,PRS_RL,PRS_CC,vae,pve,gee,rqe,rle,cce,tech.ex,TaxRate,icrg_qog,ti_cpi,gwf_regimetype,gwf_party,gwf_personal,gwf_military,gwf_monarch,CHN,v2x_polyarchy,v2x_libdem,v2x_delibdem,v2x_partipdem,v2x_egaldem,ccodecow,ccodealp,imf_ab,imf_exp,imf_gd,imf_gdpgr,imf_gns,imf_inflch,imf_inv,imf_nd,imf_ppgdp,imf_ue,bti_cps,unna_er,unna_gcf,hf_taxbur,ictd_taxcorp,ictd_taxgs,ictd_taxinc,ictd_taxind,ictd_taxindirect,ictd_taxpaywf,ictd_taxprop,ictd_taxtrade,bmr_dem,dpi_checks,gir_ga,sgi_qdai,sgi_qdcr,sgi_qdrl,no_ufs,p_autoc,p_democ,dpi_pr,iaep_evp,iaep_lap,iaep_lrit,iaep_lvp,h_polcon5,p_fragment,p_parcomp,p_parreg,p_xconst,p_xrcomp,p_xropen,h_lfup,ht_partsz,jw_avgballot,jw_avgballot2,jw_avgvote,jw_avgvote2,jw_indy,jw_indy2,jw_mdist,jw_mdist2,jw_mmdballot,jw_mmdballot2,jw_oneparty,jw_persr,jw_smdballot,jw_smdvote,vi_rcbg,vi_rcbm,vi_rsg,vi_rsm,vi_udr,vi_wcoord,wdi_agedr,vi_wgi,wdi_empagr,wdi_empind,wdi_empser,wdi_lfpedua,wdi_lfpedub,wdi_lfpedui,wdi_oilrent,wef_elec,wef_qair,wef_qoi,wef_qport,wef_qrail,wef_qroad,gcb_ppa,gcb_pparl,PA.NUS.FCRF,PX.REX.REER,TM.VAL.AGRI.ZS.UN,TM.VAL.FOOD.ZS.UN,TM.VAL.FUEL.ZS.UN,TM.VAL.MANF.ZS.UN,TM.VAL.MMTL.ZS.UN,TM.VAL.MRCH.CD.WT,TM.VAL.INSF.ZS.WT,TM.VAL.OTHR.ZS.WT,TM.VAL.SERV.CD.WT,TX.VAL.INSF.ZS.WT,TX.VAL.OTHR.ZS.WT,TX.VAL.SERV.CD.WT,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS
1359,2011,MAR,600,1125,MAR,Morocco,1.0137E+11,5.245697297,-4,46,83.42680017,178.9892792,1981.0894,2568.434351,44515.9376,3039.916016,6688.402606,NA,NA,NA,NA,NA,NA,NA,0.75,0.698863636,0.5,0.727272727,0.833333333,0.5,-0.709956825,-0.392256796,-0.151641965,-0.117086217,-0.227676734,-0.400819302,6.068227714,49.7,0.6111111,34.43408,NA,0,0,0,0,0,0.29584724,0.238919666,0.28113905,0.194914952,0.19299657,600,MAR,-7.557,33.798,52.547,5.246,28.22,0.907,35.777,52.137,NA,8.912,7,8.089875,35.77700631,67.8,4.957652227,12.71687206,8.347947322,3.390295095,14.94880881,0,0,1.664794891,NA,1,NA,NA,NA,NA,NA,5,1,1,1,1,1,0,0.726609615,0,2,3,4,1,2,0.999972463,0.27088606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.35175599,NA,39.75999832,21.84000015,38.34000015,NA,55.00999832,47.97000122,0.005295623,4.926617,4.798472,4.287091,4.457334,3.614856,3.357323,NA,NA,8.089875,97.7657407,2.083894673,12.62229191,25.32997923,55.30236296,4.473538847,44272241000,3.691169419,26.42306073,6712503456,1.171682435,33.90457954,15486240355,15.49330124,26.6121352,52.37008232
1360,2011,MEX,70,1153,MEX,Mexico,1.18049E+12,3.66300793,8,14,63.46967996,13272.9,112840.7139,25221.352,383699.2336,9912.582043,16049.36424,NA,NA,NA,NA,NA,NA,NA,0.833333333,0.659090909,0.75,0.772727273,0.333333333,0.333333333,0.121691875,-0.667768598,0.307877719,0.27992475,-0.549215794,-0.402119815,16.50981631,NA,0.49074075,29.70855,NA,0,0,0,0,0,0.683617314,0.502692418,0.542934345,0.436262311,0.375315051,70,MEX,-1.196,27.075,43.199,4.045,21.064,3.404,22.26,37.461,NA,5.172,9,12.423325,22.29476056,81.3,2.083681042,10.248039,5.310678137,2.421893181,10.61841057,0,0,0.205826663,NA,5,58.79836273,NA,NA,NA,NA,0,8,1,1,1,3,0,0.733420626,0,4,2,6,3,4,0.672859252,0.47400001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,NA,1,54.58755342,2,13.31999969,24.42000008,61.65999985,81.30000305,57.77999878,63.97000122,5.350450821,4.30044641,4.773855932,4.188206374,4.026352545,2.558162087,4.280129184,NA,NA,12.423325,100.4006424,1.322297228,6.98794934,10.04257099,76.50207766,3.02598572,3.61E+11,18.82613612,17.19150162,31213449503,15.32346572,2.529868501,15710538380,15.3512848,33.55680217,59.91247005
1361,2011,MNG,712,1166,MNG,Mongolia,10409797649,17.29077758,10,19,126.9992286,94.563,1757.326,4571.163,13332.675,3769.595269,8881.48475,NA,NA,NA,NA,NA,NA,NA,0.75,0.799242424,0.5,0.5,0.666666667,0.333333333,0.052060228,0.606538892,-0.585729241,-0.221912056,-0.26704073,-0.692097485,NA,24.7,0.5,26.76712,NA,0,0,0,0,0,0.706142706,0.562493083,0.635037504,0.458606855,0.571567525,712,MNG,-26.5,37.932,NA,17.291,30.445,7.683,58.151,NA,NA,7.7,7.5,1265.515833,58.15072494,83.3,NA,10.68791294,6.975988632,NA,19.10616255,NA,NA,2.558115527,NA,3,48.90253067,NA,NA,NA,NA,0,10,1,0,1,3,1,0.729435274,0,5,5,7,3,4,NA,0.59210527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.92761533,NA,33.02999878,17.34000015,49.63000107,77.19999695,57.13999939,73.25,1.808776762,3.294772264,3.160738227,2.484912255,2.848398545,2.569201355,1.805965664,NA,NA,1265.515833,NA,NA,NA,NA,NA,NA,6598400000,2.73091643,30.89468742,1354832108,0.98908701,28.11370954,516896793.1,7.069942519,31.33374856,NA
1362,2011,MUS,590,1194,MUS,Mauritius,11518393367,4.077538074,10,43,117.5389464,157.8067303,1331.007768,433.3588797,2998.625128,9197.026972,16561.77098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.795731783,0.946499407,0.873426139,0.83789593,0.901600897,0.536861181,0.796340122,28.3,NA,50.67148,NA,0,0,0,0,0,0.838361108,0.702544837,0.795229388,0.532131957,0.672207224,590,MUS,-13.804,24.611,52.23,3.89,13.153,6.526,26.044,52.23,NA,7.9,8.5,28.70595,25.95187282,91.9,2.427082367,13.1657233,4.212582351,1.519686988,14.03275494,0,0.059169218,0.482601837,NA,3,NA,NA,NA,NA,NA,0,10,0,0,1,1,1,0.737146824,0,5,5,7,3,4,NA,0.64285713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4797259,NA,7.579999924,28.22999954,64.19000244,NA,NA,NA,0,5.099252396,5.135066988,4.559252345,4.710702535,NA,4.135524294,NA,NA,28.70595,NA,2.996541323,21.31369579,21.66591114,52.90512995,1.109853888,5148806000,12.29990428,45.90427486,2427635836,6.627049442,34.2583815,3214836150,13.86614728,21.59977257,63.1948876
1363,2011,MYS,820,1222,MYS,Malaysia,2.97952E+11,5.29391284,6,3,154.9376846,15248.91438,106448.2182,12197.57646,115063.9823,10405.12062,21818.87569,NA,NA,NA,NA,NA,NA,NA,0.75,0.689393939,0.75,0.772727273,0.666666667,0.416666667,-0.474874914,0.077409767,1.021163225,0.582068741,0.478686482,0.029487511,43.38956882,34.1,0.6111111,43.07416,NA,0,0,0,0,0,0.344089377,0.221527709,0.255398147,0.217510612,0.258933816,820,MYS,10.894,27.473,52.636,5.294,34.082,3.174,23.188,NA,NA,3.05,7.5,3.060003011,23.18825797,84.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,6,0,0,1,1,1,0.837264013,0,3,2,5,3,4,NA,0.63063061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,8.503230537,NA,47.79710776,4,11.47999954,28.93000031,59.59000015,65.65000153,65.09999847,64.15000153,5.163052905,5.895587774,6.037826759,5.667573505,5.730681652,4.978458843,5.726129802,NA,NA,3.060003011,100.3538813,2.49073435,8.938760162,11.92259562,70.35097429,5.73934262,1.87E+11,7.942896282,35.34623928,38082729687,2.049204396,34.18153862,38751502035,23.32020449,39.82426873,47.76683525
1364,2011,NAM,565,1250,NAM,Namibia,12409629836,5.091338198,6,21,103.001159,37.47224349,578.2880886,817.0654447,3792.555051,5600.971392,8721.255524,NA,NA,NA,NA,NA,NA,NA,0.833333333,0.846590909,0.5,0.545454545,0.833333333,0.5,0.340737253,0.911657512,0.054062434,0.045465231,0.131809846,0.306328863,1.605373403,21.8,0.6111111,44.2965,NA,0,0,0,0,0,0.634117716,0.49945975,0.516415901,0.390635697,0.429068942,565,NAM,-3.047,36.665,26.23,5.091,17.065,5.006,22.375,20.725,NA,NA,8,7.261132132,22.37543534,67.9,4.345896036,8.636303103,12.47613974,8.130243708,17.54672171,NA,NA,7.920495406,NA,1,NA,NA,NA,NA,NA,0,6,1,1,1,3,1,0.705275804,0,4,2,5,2,4,0.150769231,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8412208,NA,NA,NA,NA,NA,NA,NA,0,5.614922267,5.020992467,5.2941686,5.514505672,4.026117769,5.351508769,NA,NA,7.261132132,NA,0.661055554,14.08006763,9.096488369,72.27133508,3.652707124,6592647000,7.224102234,60.29043685,588681630.5,2.527607962,25.64131962,761460762.4,13.65339541,27.8088317,57.62786599
1365,2011,NGA,475,1278,NGA,Nigeria,4.11744E+11,4.887386611,4,12,52.7941049,823.58,5864.59,8914.89,69241.56,2527.942003,5259.295504,NA,NA,NA,NA,NA,NA,NA,0.458333333,0.560606061,0.25,0.5,0.333333333,0.25,-0.713411033,-1.956454515,-1.096175432,-0.681180835,-1.181539536,-1.172973633,1.197366687,NA,0.27777779,24.49336,NA,0,0,0,0,0,0.484005491,0.317701814,0.39055823,0.31272815,0.276088512,475,NGA,2.576,17.485,12.629,4.887,18.788,10.825,16.212,11.235,NA,5.957,6,153.8616083,16.21198458,84.4,1.125352656,1.018624649,NA,NA,2.051375064,NA,NA,0.662341451,NA,4,NA,NA,NA,NA,NA,0,4,0,0,1,1,1,0.286571637,0,0,2,5,2,4,NA,0.56267411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.21970339,NA,NA,NA,NA,NA,NA,NA,17.07136245,1.451096946,3.853279861,3.034669747,3.3144962,1.576965709,2.724690759,NA,NA,153.8616083,100.3503701,4.204434149,30.56137871,9.952105884,54.0277332,1.230463829,5.60E+10,4.544379142,30.16707091,22470231841,0.761649571,3.704277513,2313961801,7.105958784,28.02098988,48.79582193
1366,2011,NIC,93,1291,NIC,Nicaragua,9774316692,6.316685535,9,21,111.8274539,7.7,181.8,936.3,5616.9,1682.957924,4231.497518,NA,NA,NA,NA,NA,NA,NA,0.541666667,0.753787879,0.25,0.681818182,0.583333333,0.416666667,-0.576730072,-0.269735813,-0.901401162,-0.341078311,-0.724743724,-0.72658968,5.287492195,64.1,0.41666666,25.29546,NA,0,0,0,0,0,0.473766852,0.241199719,0.355590031,0.285622799,0.288708159,93,NIC,-12.072,23.203,29.272,6.232,18.886,8.082,30.958,NA,NA,7.475,8,22.42427062,30.95390667,78.8,NA,8.661278584,5.094449168,NA,9.333715062,0,0.087408911,0.662383081,NA,4,42.76413727,NA,NA,NA,NA,0,9,1,1,1,3,1,0.459615156,0,4,2,7,3,4,NA,0.68888891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.73959913,NA,NA,NA,NA,NA,NA,NA,0,3.236870631,4.319432222,3.125964511,2.74461287,1.597688519,3.34501446,NA,NA,22.42427062,95.95740664,0.687935465,17.23773003,22.08695835,59.43496958,0.434788218,6354700000,9.733756717,29.05471422,818800000,0.432996558,51.58210281,900700000,14.05162428,23.15710146,48.45143134
1367,2011,PAK,770,1319,PAK,Pakistan,2.13587E+11,2.74840255,6,3,32.93990515,35,1401.137,1162,20916.055,1226.215314,4309.763713,NA,NA,NA,NA,NA,NA,NA,0.375,0.40530303,0.5,0.545454545,0.583333333,0.333333333,-0.829199433,-2.810035467,-0.817900777,-0.634099185,-0.901871026,-1.076292038,1.759879306,NA,0.47222221,24.67952,NA,0,0,0,0,0,0.516707385,0.335231259,0.370089938,0.325179437,0.255614302,770,PAK,0.1,19.349,58.942,3.624,14.221,13.661,14.121,51.686,NA,5.95,3.5,86.34338333,14.12062743,80.5,NA,NA,3.406024368,3.296593866,1.449751702,0,0,0.948215298,NA,4,NA,NA,NA,NA,NA,0,6,0,0,1,1,1,0.543924576,1,3,2,6,2,4,0.597777778,0.25892857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.83976738,NA,NA,NA,NA,NA,NA,NA,0.948689593,2.16941801,4.271690946,3.47004892,4.089462724,2.758694399,3.713043472,NA,NA,86.34338333,102.8366746,4.94379624,11.98641819,34.23556903,45.98030935,2.781435322,44011806000,4.333153348,26.24190065,7.41E+09,4.512583165,36.96846977,3.46E+09,13.83010586,20.50178809,50.9280582
1368,2011,PAN,95,1328,PAN,Panama,34686224300,11.31362591,9,22,162.4875196,175.7,3549.2,3152.7,23898.8,9354.979419,17093.83998,NA,NA,NA,NA,NA,NA,NA,0.916666667,0.787878788,0.5,0.818181818,0.5,0.333333333,0.534638524,-0.028218862,0.085817061,0.425628304,0.018763667,-0.316994667,NA,43.6,0.44444445,32.66199,NA,0,0,0,0,0,0.791260135,0.64052882,0.708264675,0.469434629,0.591357672,95,PAN,-13.157,24.485,37.278,11.808,30.338,5.876,43.495,33.351,NA,4.481,8.5,1,43.49512242,82.6,1.49777766,4.411346518,4.116393117,0.272400575,5.69367851,NA,0.478522793,1.145249177,NA,3,NA,NA,NA,NA,NA,0,9,1,1,1,3,1,0.173851751,0,5,5,6,3,4,NA,0.53846157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.80434731,NA,16.54999924,18.73999977,64.70999908,76.41000366,56.02999878,60.33000183,0,5.292619208,6.18182414,4.577372878,6.425672657,3.407306032,4.186666437,NA,NA,1,NA,0.227631845,7.432594942,1.126388794,90.71019858,0.416341423,21801598000,19.22731781,16.54701743,4234600000,9.802894865,8.515041578,8021100000,6.338213064,19.83719024,72.60240054
1369,2011,PER,135,1356,PER,Peru,1.71762E+11,6.327192402,9,10,55.98828028,147.202,3098.782493,7341.12,50316.97922,5771.565878,10449.09326,NA,NA,NA,NA,NA,NA,NA,0.791666667,0.602272727,0.5,0.590909091,0.5,0.416666667,0.131239608,-0.760749698,-0.157188088,0.46354422,-0.576512218,-0.21995914,6.218747436,37.6,0.48842591,33.85607,NA,0,0,0,0,0,0.770101256,0.615717701,0.635811502,0.579740703,0.496870024,135,PER,-1.884,20,23.274,6.451,23.048,3.37,24.931,7.229,NA,7.727,10,2.7541,24.2008756,79.4,5.468583371,7.708200714,7.234395706,1.765812335,9.016717336,0,0,0.296955082,NA,4,NA,NA,NA,NA,NA,0,9,1,1,1,3,1,0.494329104,0,4,2,7,3,4,NA,0.39166668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.61202757,NA,25.75,23.72999954,74.98000336,NA,NA,NA,1.494384906,4.904684759,4.604295901,3.537512376,3.485489977,1.868743498,3.177049309,NA,NA,2.7541,NA,1.718862579,10.17616639,15.74302021,71.26067795,1.081506063,37747092000,10.07618884,28.90632099,6359204771,8.685888115,-3.819184627,3422210102,15.09145987,37.23610028,47.75826606
1370,2011,PHL,840,1384,PHL,Philippines,2.24143E+11,3.659751601,8,24,67.69791655,2385.962,7460.2247,2043.472,30995.4448,2352.518156,5707.204842,NA,NA,NA,NA,NA,NA,NA,0.666666667,0.678030303,0.75,0.772727273,0.416666667,0.333333333,-0.019902656,-1.392181635,0.09030503,-0.227628127,-0.511055529,-0.667120874,46.35191689,44.5,0.5,26.44299,NA,0,0,0,0,0,0.567428713,0.450165353,0.491293453,0.376116741,0.350491981,840,PHL,2.517,17.915,41.412,3.66,22.984,4.718,20.466,NA,NA,7.025,7,43.31313692,20.46624557,78.8,3.475776585,3.174447851,5.891299166,1.993781837,6.464621015,0,0.025617166,2.730725993,NA,4,NA,NA,NA,NA,NA,0,8,1,1,1,3,1,0.668869059,0,4,2,6,3,4,0.927536232,0.16363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,8.661135456,NA,60.65183836,NA,32.99000168,14.86999989,52.15000153,65.12999725,64.69000244,NA,0.221866664,3.441338783,3.629687011,3.382984149,3.030748903,1.651579229,3.112983543,NA,NA,43.31313692,100.6501781,0.729156328,10.33487371,20.23901305,50.08081264,3.189701736,63692684000,10.0956722,16.46040307,12013358384,0.945781512,74.55792965,18866201247,21.09238201,31.34718154,55.93165756
1371,2011,POL,290,1412,POL,Poland,5.28832E+11,5.0172352,10,20,87.08272276,1026.444133,18927.60578,15925.13965,164424.4162,13893.50926,22850.63885,NA,NA,NA,NA,NA,NA,NA,1,0.829545455,0.75,0.818181818,0.75,0.416666667,1.027627707,1.072062969,0.620748818,0.928217769,0.766173959,0.557022214,5.873991996,40.1,0.6388889,54.82418,NA,0,0,0,0,0,0.891700904,0.819443787,0.771928105,0.659528295,0.803565575,290,POL,-5.176,43.772,54.104,5.017,17.264,4.267,22.44,17.765,NA,9.632,9,2.962847778,22.43994657,74,2.019960263,12.59052612,6.351108907,4.331148644,12.66417881,0.26691124,1.134213209,0.032422504,NA,4,NA,NA,NA,NA,NA,0,10,1,0,1,2,1,0.724042095,0,5,5,7,3,4,0.492727273,0.44999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,2,13.62045985,1,40.71485239,2,12.89999962,30.65999985,56.40000153,80.01000214,20.54000092,61.88999939,0.054233501,5.26983532,3.65482016,3.750811429,3.446816801,2.47458668,2.325241445,NA,NA,2.962847778,98.56698665,1.920588017,7.801059803,12.81573705,71.32079941,3.606800686,2.11E+11,7.38368976,46.63132186,3.36E+10,2.656402737,44.01759531,4.09E+10,15.9079769,29.83238705,55.21839083
1372,2011,PRY,150,1440,PRY,Paraguay,25099681461,4.342407086,8,19,102.8226124,-33.11243636,90.783,581.242,3906.025,3988.011894,7504.653644,NA,NA,NA,NA,NA,NA,NA,0.291666667,0.685606061,0.25,0.681818182,0.333333333,0.25,-0.083290026,-0.692596555,-0.844507575,-0.371420473,-0.836735427,-0.715760887,7.302681323,35,0.27777779,22.17671,NA,0,0,0,0,0,0.666651652,0.5193258,0.495959087,0.446124298,0.337302889,150,PRY,0.437,21.317,12.97,4.342,17.492,8.254,17.055,7.118,NA,5.621,8,4191.41625,17.05457021,97.6,2.481345862,8.375934948,2.481491784,0.000145921,10.07590943,0,0,1.619680054,NA,5,NA,NA,NA,NA,NA,1,9,1,1,1,1,1,0.209452755,0,4,3,7,3,4,0.75959596,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.44530077,NA,26.42000008,17.53000069,55.88000107,84.26000214,65.36000061,68.20999908,0,2.88276986,2.493317749,2.481678186,3.439813638,1.043467847,2.436737995,NA,NA,4191.41625,111.8117837,0.700354649,7.37484067,13.31674073,77.93779683,0.621511456,12366127000,9.437674841,1.389425814,863666118.7,4.520335438,14.79102956,650394210.9,10.96517618,26.46135127,43.66435238
1373,2011,ROU,360,1468,ROU,Romania,1.84367E+11,2.029777987,9,15,79.68631241,-28.3045228,1357.948495,2362.92234,69512.47126,9150.86862,17997.88413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.18358602,43.5,0.44444445,36.12146,NA,0,0,0,0,0,0.698776504,0.556217922,0.489453497,0.475012288,0.577500253,360,ROU,-4.934,36.326,33.874,1.056,22.908,5.795,27.858,NA,NA,7.158,8.5,3.048608333,27.85787219,86.8,2.266053439,12.55166812,5.676193645,3.397894521,12.65182792,0,0.657303082,0.036949409,NA,5,NA,NA,NA,NA,NA,0,9,1,0,1,1,0,0.705542735,0,4,2,7,3,4,0.692464577,0.34431139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA,2,46.22521024,5,29.25,28.55999947,42.18000031,80.54000092,34.38000107,63.75,1.055680666,4.480943711,3.643127361,2.348121625,2.754096563,2.356885351,2.096964113,NA,NA,3.048608333,102.8774787,1.589598738,7.420656431,11.35987338,74.26284182,2.771225705,76480396315,9.941252493,50.2757964,9656449509,2.70788925,59.49161941,12038389330,24.83048146,38.32460595,42.92461122
1374,2011,RUS,365,1494,RUS,Russian Federation,2.05166E+12,5.284885415,4,11,47.90109998,48634.931,315742,36867.773,408942,14351.21205,24310.04397,NA,NA,NA,NA,NA,NA,NA,0.541666667,0.613636364,0.25,0.772727273,0.666666667,0.333333333,-0.883593857,-0.998262107,-0.470765352,-0.34916833,-0.725729227,-1.065018535,7.972085575,NA,0.41666669,24.48757,NA,0,0,0,0,0,0.331710757,0.167306633,0.24702639,0.148916437,0.249239103,365,RUS,4.788,33.493,10.913,4.048,27.874,8.443,23.086,NA,NA,6.5,9,29.38234137,23.08620842,82.7,3.843752146,6.562503664,7.218754031,3.375001884,NA,NA,NA,7.781254345,NA,2,NA,NA,NA,NA,NA,1,5,1,0,0,1,1,0.73069708,0,4,3,4,2,4,NA,0.52888888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.90875656,NA,39.29135563,NA,7.690000057,27.45000076,64.86000061,NA,NA,NA,11.08583857,4.278798445,3.847066295,3.581376388,3.678803186,4.152114415,2.407030305,NA,NA,29.38234137,104.9223569,0.92183148,12.32377457,1.765299229,74.94852419,0.921459773,3.24E+11,4.11032295,41.83657088,89388110000,2.505444704,47.48528679,57344710000,11.57667193,29.25854935,53.75569784
1375,2011,SLV,92,1522,SLV,El Salvador,20283783700,3.811814778,8,27,79.27662924,0.1,1,218.5,7494.9,3275.508626,6511.443727,NA,NA,NA,NA,NA,NA,NA,0.625,0.863636364,0.5,0.636363636,0.333333333,0.416666667,0.043949775,0.111001194,-0.102897249,0.471409976,-0.722222865,-0.261907548,5.587844844,34.8,0.4074074,34.24892,NA,0,0,0,0,0,0.612417409,0.439007641,0.46680237,0.387920746,0.281850765,92,SLV,-4.805,21.533,49.964,2.217,9.557,5.129,14.362,NA,NA,NA,9.5,1,14.36176781,85.8,2.724836856,7.316003284,5.134189032,1.948225939,8.246034833,0,0.070443839,0.930031548,NA,4,NA,NA,NA,NA,NA,0,8,1,1,1,3,1,0.445614171,0,4,2,6,3,4,NA,0.41666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.97063188,NA,NA,NA,NA,NA,NA,NA,0,4.846790764,5.459484743,4.561564843,3.826323379,1.359467757,4.761658971,NA,NA,1,NA,2.217949447,15.77490374,17.50977486,61.37437908,1.206743881,9964500000,13.50798997,23.45203225,1152281436,2.117399444,47.40635006,1578363355,16.24679374,26.19544597,57.83887402
1376,2011,SYR,652,1539,SYR,Syrian Arab Republic,NA,NA,-7,48,NA,NA,5,804.1626353,10742.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.46780303,0.375,0.363636364,0.75,0.333333333,-1.806280851,-2.012106895,-0.504766643,-0.950523674,-0.775850058,-1.092981935,NA,39.9,0.49537039,25.57818,NA,0,0,0,0,0,0.155435697,0.046412054,0.042113892,0.05532872,0.110268392,652,SYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,47.39661111,29.24994023,84.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,0,0,0,1,3,1,0.724170049,0,1,4,3,1,4,NA,0.68800002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.84706701,NA,13.22999954,31.43000031,55.33000183,NA,NA,NA,NA,3.904424998,3.219688029,4.061744008,3.359695915,2.889725522,3.946998477,NA,NA,48.33666667,NA,NA,NA,NA,NA,NA,1.68E+10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1377,2011,TCD,483,1567,TCD,Chad,12156380425,0.082869798,-2,19,80.68107489,NA,70.255,281.9,3875.844,989.2363633,1863.845605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.350031614,-1.318085194,-1.3705374,-1.025349259,-1.474229932,-1.328819156,NA,75.8,NA,20.40463,NA,0,0,0,0,0,0.293598919,0.097079916,0.137559911,0.122143524,0.113297787,483,TCD,-5.814,22.368,30.566,0.12,22.606,1.858,28.42,NA,NA,NA,5,471.8661141,19.96218121,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,1,1,1,3,0,0,0,3,3,2,0,0,NA,0.70212764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.1444205,NA,NA,NA,NA,NA,NA,NA,28.51936296,1.499412692,3.155575538,2.788445436,2.7370172,NA,2.997285936,NA,NA,471.8661141,NA,NA,NA,NA,NA,NA,3.30E+09,NA,NA,NA,NA,NA,NA,1.726396538,12.60900443,32.59309775
1378,2011,THA,800,1595,THA,Thailand,3.70819E+11,0.839959472,7,0,139.6755555,6072.446,37747.136,1370.363,155035.954,5491.159981,13535.13327,NA,NA,NA,NA,NA,NA,NA,0.541666667,0.65530303,0.5,0.681818182,0.416666667,0.333333333,-0.405181706,-1.133533716,0.205853492,0.201635674,-0.203913674,-0.3234649,20.74201849,35.9,0.41666666,33.81004,NA,0,0,0,0,0,0.469571446,0.371569194,0.433919009,0.239753208,0.309329752,800,THA,2.542,21.113,39.116,0.84,29.334,3.811,26.791,NA,NA,0.658,7,30.49173333,26.8066772,74.8,5.646792302,9.051810393,7.541853581,1.895061279,10.04600411,0,0.152604376,0.878668713,NA,3,NA,NA,NA,NA,NA,0,7,0,1,1,1,1,0.261939616,0,3,2,6,3,4,NA,0.52999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.26293404,NA,40.97999954,19.43000031,39.52999878,87.66000366,73.86000061,75.65000153,1.67042547,5.458201739,5.710696872,4.741500996,4.739260335,2.647523643,4.991014568,NA,NA,30.49173333,NA,2.051882144,5.145870656,20.49407166,67.25360912,4.929560749,2.29E+11,5.430352392,36.18993809,45926301276,1.474754265,18.49412196,41252296361,29.13560523,38.07247154,50.33287656
